length,speaker,Team_ID
6.321999999999999,SPEAKER_02,1102
1.6809999999999974,SPEAKER_02,1102
3.5220000000000056,SPEAKER_03,1102
2.4009999999999962,SPEAKER_03,1102
1.8200000000000003,SPEAKER_03,1102
1.4810000000000016,SPEAKER_03,1102
7.725999999999999,SPEAKER_02,1102
5.284999999999997,SPEAKER_01,1102
2.9819999999999993,SPEAKER_01,1102
1.4819999999999993,SPEAKER_01,1102
5.244,SPEAKER_01,1102
2.682000000000002,SPEAKER_02,1102
1.941999999999993,SPEAKER_02,1102
0.3859999999999957,SPEAKER_00,1102
3.6829999999999927,SPEAKER_03,1102
17.233000000000004,SPEAKER_03,1102
0.36099999999999,SPEAKER_02,1102
4.8230000000000075,SPEAKER_02,1102
0.22099999999997522,SPEAKER_02,1102
3.862000000000023,SPEAKER_03,1102
0.7400000000000091,SPEAKER_01,1102
4.584000000000003,SPEAKER_01,1102
7.305000000000007,SPEAKER_01,1102
3.742999999999995,SPEAKER_03,1102
1.600999999999999,SPEAKER_01,1102
1.18100000000004,SPEAKER_01,1102
2.2409999999999854,SPEAKER_02,1102
12.84499999999997,SPEAKER_02,1102
7.7029999999999745,SPEAKER_02,1102
2.0009999999999764,SPEAKER_02,1102
1.3799999999999955,SPEAKER_02,1102
1.100999999999999,SPEAKER_02,1102
11.334000000000003,SPEAKER_02,1102
7.329000000000008,SPEAKER_03,1102
2.5819999999999936,SPEAKER_01,1102
7.427000000000021,SPEAKER_02,1102
3.9629999999999654,SPEAKER_01,1102
2.122000000000014,SPEAKER_01,1102
6.426000000000045,SPEAKER_01,1102
3.9429999999999836,SPEAKER_01,1102
5.867000000000019,SPEAKER_01,1102
7.710000000000036,SPEAKER_01,1102
2.723000000000013,SPEAKER_03,1102
2.083000000000027,SPEAKER_03,1102
1.0,SPEAKER_03,1102
5.86099999999999,SPEAKER_03,1102
2.020999999999958,SPEAKER_01,1102
3.86099999999999,SPEAKER_01,1102
10.162000000000035,SPEAKER_02,1102
3.0610000000000355,SPEAKER_03,1102
12.043999999999983,SPEAKER_03,1102
2.9209999999999923,SPEAKER_01,1102
2.7210000000000036,SPEAKER_01,1102
6.161999999999978,SPEAKER_01,1102
8.775000000000034,SPEAKER_01,1102
1.5419999999999732,SPEAKER_01,1102
2.880999999999972,SPEAKER_01,1102
1.9610000000000127,SPEAKER_01,1102
4.341000000000008,SPEAKER_01,1102
1.0,SPEAKER_01,1102
7.921999999999969,SPEAKER_02,1102
6.481999999999971,SPEAKER_01,1102
3.3419999999999845,SPEAKER_02,1102
2.041999999999973,SPEAKER_02,1102
9.226999999999975,SPEAKER_02,1102
3.72199999999998,SPEAKER_02,1102
0.9209999999999354,SPEAKER_02,1102
1.761000000000081,SPEAKER_02,1102
0.9610000000000127,SPEAKER_02,1102
5.043999999999983,SPEAKER_02,1102
2.241999999999962,SPEAKER_02,1102
2.381999999999948,SPEAKER_01,1102
6.125,SPEAKER_01,1102
5.44399999999996,SPEAKER_03,1102
1.461999999999989,SPEAKER_02,1102
6.3250000000000455,SPEAKER_02,1102
5.124000000000024,SPEAKER_02,1102
15.266999999999939,SPEAKER_02,1102
12.94500000000005,SPEAKER_01,1102
1.3010000000000446,SPEAKER_01,1102
18.81600000000003,SPEAKER_02,1102
2.8829999999999245,SPEAKER_02,1102
3.3430000000000746,SPEAKER_02,1102
2.86099999999999,SPEAKER_01,1102
6.600999999999999,SPEAKER_01,1102
1.6000000000000227,SPEAKER_01,1102
2.880999999999972,SPEAKER_01,1102
2.0400000000000773,SPEAKER_02,1102
2.480000000000018,SPEAKER_02,1102
0.54099999999994,SPEAKER_02,1102
0.36000000000001364,SPEAKER_01,1102
0.6000000000000227,SPEAKER_01,1102
2.5,SPEAKER_02,1102
2.9610000000000127,SPEAKER_02,1102
0.39999999999997726,SPEAKER_02,1102
0.10000000000002274,SPEAKER_02,1102
3.22199999999998,SPEAKER_02,1102
3.7029999999999745,SPEAKER_02,1102
3.0020000000000664,SPEAKER_02,1102
1.5610000000000355,SPEAKER_02,1102
1.0,SPEAKER_02,1102
2.0020000000000664,SPEAKER_02,1102
6.823999999999955,SPEAKER_02,1102
2.062999999999988,SPEAKER_03,1102
1.86200000000008,SPEAKER_03,1102
0.6209999999999809,SPEAKER_03,1102
0.68100000000004,SPEAKER_03,1102
7.942999999999984,SPEAKER_02,1102
10.684999999999945,SPEAKER_02,1102
14.490000000000009,SPEAKER_01,1102
1.280999999999949,SPEAKER_01,1102
1.6409999999999627,SPEAKER_01,1102
8.66599999999994,SPEAKER_01,1102
9.36200000000008,SPEAKER_02,1102
8.302000000000021,SPEAKER_02,1102
5.062000000000012,SPEAKER_02,1102
3.1409999999999627,SPEAKER_02,1102
3.5019999999999527,SPEAKER_01,1102
5.703999999999951,SPEAKER_01,1102
4.3829999999999245,SPEAKER_01,1102
1.6410000000000764,SPEAKER_01,1102
0.8799999999999955,SPEAKER_01,1102
2.1409999999999627,SPEAKER_03,1102
2.641999999999939,SPEAKER_03,1102
3.602999999999952,SPEAKER_01,1102
0.8800000000001091,SPEAKER_01,1102
2.302000000000021,SPEAKER_01,1102
2.5610000000000355,SPEAKER_01,1102
6.26400000000001,SPEAKER_02,1102
1.7210000000000036,SPEAKER_02,1102
9.083999999999946,SPEAKER_02,1102
5.22199999999998,SPEAKER_02,1102
7.303999999999974,SPEAKER_02,1102
2.5410000000000537,SPEAKER_02,1102
6.002000000000066,SPEAKER_02,1102
3.661999999999921,SPEAKER_01,1102
1.7000000000000455,SPEAKER_01,1102
1.261000000000081,SPEAKER_01,1102
7.301999999999907,SPEAKER_01,1102
0.4600000000000364,SPEAKER_02,1102
2.600999999999999,SPEAKER_02,1102
4.44399999999996,SPEAKER_03,1102
3.8430000000000746,SPEAKER_03,1102
1.4010000000000673,SPEAKER_03,1102
9.70799999999997,SPEAKER_03,1102
0.8210000000000264,SPEAKER_03,1102
4.243000000000052,SPEAKER_03,1102
3.08299999999997,SPEAKER_03,1102
4.450999999999908,SPEAKER_03,1102
2.520999999999958,SPEAKER_02,1102
9.822000000000003,SPEAKER_02,1102
10.141999999999939,SPEAKER_02,1102
1.6409999999999627,SPEAKER_03,1102
3.04099999999994,SPEAKER_03,1102
7.227000000000089,SPEAKER_03,1102
1.86099999999999,SPEAKER_03,1102
5.3250000000000455,SPEAKER_03,1102
8.527000000000044,SPEAKER_02,1102
7.005999999999972,SPEAKER_02,1102
0.4210000000000491,SPEAKER_01,1102
4.423000000000002,SPEAKER_01,1102
19.19500000000005,SPEAKER_01,1102
2.6620000000000346,SPEAKER_01,1102
1.3210000000000264,SPEAKER_01,1102
3.461999999999989,SPEAKER_01,1102
1.6420000000000528,SPEAKER_03,1102
7.585000000000036,SPEAKER_03,1102
3.9629999999999654,SPEAKER_01,1102
0.8199999999999363,SPEAKER_01,1102
2.6219999999998436,SPEAKER_01,1102
1.1010000000001128,SPEAKER_01,1102
2.1420000000000528,SPEAKER_01,1102
5.221000000000004,SPEAKER_03,1102
